"year","code","value","system","subtype"
2007,"sturgeon.poacher.DEPTH",56.48193898,"EBS","distribution"
2008,"sturgeon.poacher.DEPTH",56.68888216,"EBS","distribution"
2009,"sturgeon.poacher.DEPTH",55.47988969,"EBS","distribution"
2010,"sturgeon.poacher.DEPTH",56.15737131,"EBS","distribution"
2011,"sturgeon.poacher.DEPTH",56.57819255,"EBS","distribution"
2012,"sturgeon.poacher.DEPTH",55.67464581,"EBS","distribution"
2013,"sturgeon.poacher.DEPTH",54.79183804,"EBS","distribution"
2014,"sturgeon.poacher.DEPTH",55.05988557,"EBS","distribution"
2015,"sturgeon.poacher.DEPTH",54.3770556,"EBS","distribution"
2016,"sturgeon.poacher.DEPTH",55.18702714,"EBS","distribution"
1982,"Pacific.cod.DEPTH",80.748815,"EBS","distribution"
1983,"Pacific.cod.DEPTH",80.9145669,"EBS","distribution"
1984,"Pacific.cod.DEPTH",81.38605784,"EBS","distribution"
1985,"Pacific.cod.DEPTH",81.93033146,"EBS","distribution"
1986,"Pacific.cod.DEPTH",79.64928108,"EBS","distribution"
1987,"Pacific.cod.DEPTH",80.81106594,"EBS","distribution"
1988,"Pacific.cod.DEPTH",80.33895838,"EBS","distribution"
1989,"Pacific.cod.DEPTH",80.83821837,"EBS","distribution"
1990,"Pacific.cod.DEPTH",81.72651599,"EBS","distribution"
1991,"Pacific.cod.DEPTH",82.5783123,"EBS","distribution"
1992,"Pacific.cod.DEPTH",82.87554268,"EBS","distribution"
1993,"Pacific.cod.DEPTH",82.06510578,"EBS","distribution"
1994,"Pacific.cod.DEPTH",77.34623963,"EBS","distribution"
1995,"Pacific.cod.DEPTH",79.94457653,"EBS","distribution"
1996,"Pacific.cod.DEPTH",80.95493803,"EBS","distribution"
1997,"Pacific.cod.DEPTH",82.68184355,"EBS","distribution"
1998,"Pacific.cod.DEPTH",83.05420303,"EBS","distribution"
1999,"Pacific.cod.DEPTH",81.68346719,"EBS","distribution"
2000,"Pacific.cod.DEPTH",82.90075379,"EBS","distribution"
2001,"Pacific.cod.DEPTH",81.35592607,"EBS","distribution"
2002,"Pacific.cod.DEPTH",82.7409357,"EBS","distribution"
2003,"Pacific.cod.DEPTH",82.69566103,"EBS","distribution"
2004,"Pacific.cod.DEPTH",82.53072023,"EBS","distribution"
2005,"Pacific.cod.DEPTH",82.39019889,"EBS","distribution"
2006,"Pacific.cod.DEPTH",82.75941508,"EBS","distribution"
2007,"Pacific.cod.DEPTH",83.358741,"EBS","distribution"
2008,"Pacific.cod.DEPTH",83.17627913,"EBS","distribution"
2009,"Pacific.cod.DEPTH",83.14289946,"EBS","distribution"
2010,"Pacific.cod.DEPTH",80.18158343,"EBS","distribution"
2011,"Pacific.cod.DEPTH",80.54153332,"EBS","distribution"
2012,"Pacific.cod.DEPTH",80.57392402,"EBS","distribution"
2013,"Pacific.cod.DEPTH",81.4817078,"EBS","distribution"
2014,"Pacific.cod.DEPTH",80.43454133,"EBS","distribution"
2015,"Pacific.cod.DEPTH",79.77323163,"EBS","distribution"
2016,"Pacific.cod.DEPTH",81.28518887,"EBS","distribution"
1982,"walleye.pollock.DEPTH",98.21461427,"EBS","distribution"
1983,"walleye.pollock.DEPTH",100.1779836,"EBS","distribution"
1984,"walleye.pollock.DEPTH",99.28521781,"EBS","distribution"
1985,"walleye.pollock.DEPTH",99.48225443,"EBS","distribution"
1986,"walleye.pollock.DEPTH",100.2861798,"EBS","distribution"
1987,"walleye.pollock.DEPTH",99.9576036,"EBS","distribution"
1988,"walleye.pollock.DEPTH",100.6444018,"EBS","distribution"
1989,"walleye.pollock.DEPTH",100.1579693,"EBS","distribution"
1990,"walleye.pollock.DEPTH",100.7155395,"EBS","distribution"
1991,"walleye.pollock.DEPTH",99.88243651,"EBS","distribution"
1992,"walleye.pollock.DEPTH",99.85049235,"EBS","distribution"
1993,"walleye.pollock.DEPTH",100.3641884,"EBS","distribution"
1994,"walleye.pollock.DEPTH",100.5664046,"EBS","distribution"
1995,"walleye.pollock.DEPTH",100.391179,"EBS","distribution"
1996,"walleye.pollock.DEPTH",99.03614371,"EBS","distribution"
1997,"walleye.pollock.DEPTH",98.83098866,"EBS","distribution"
1998,"walleye.pollock.DEPTH",97.34594513,"EBS","distribution"
1999,"walleye.pollock.DEPTH",100.1134186,"EBS","distribution"
2000,"walleye.pollock.DEPTH",100.3947646,"EBS","distribution"
2001,"walleye.pollock.DEPTH",99.78087889,"EBS","distribution"
2002,"walleye.pollock.DEPTH",100.2459001,"EBS","distribution"
2003,"walleye.pollock.DEPTH",100.4917544,"EBS","distribution"
2004,"walleye.pollock.DEPTH",99.90703613,"EBS","distribution"
2005,"walleye.pollock.DEPTH",99.9335279,"EBS","distribution"
2006,"walleye.pollock.DEPTH",98.90464045,"EBS","distribution"
2007,"walleye.pollock.DEPTH",98.99682411,"EBS","distribution"
2008,"walleye.pollock.DEPTH",97.83425766,"EBS","distribution"
2009,"walleye.pollock.DEPTH",97.22044016,"EBS","distribution"
2010,"walleye.pollock.DEPTH",98.15142596,"EBS","distribution"
2011,"walleye.pollock.DEPTH",98.6592827,"EBS","distribution"
2012,"walleye.pollock.DEPTH",99.2040721,"EBS","distribution"
2013,"walleye.pollock.DEPTH",99.70122059,"EBS","distribution"
2014,"walleye.pollock.DEPTH",100.8019695,"EBS","distribution"
2015,"walleye.pollock.DEPTH",100.7155948,"EBS","distribution"
2016,"walleye.pollock.DEPTH",99.81712951,"EBS","distribution"
1982,"wattled.eelpout.DEPTH",91.57069686,"EBS","distribution"
1983,"wattled.eelpout.DEPTH",92.27897881,"EBS","distribution"
1984,"wattled.eelpout.DEPTH",91.72792069,"EBS","distribution"
1985,"wattled.eelpout.DEPTH",91.31132193,"EBS","distribution"
1986,"wattled.eelpout.DEPTH",92.47780894,"EBS","distribution"
1987,"wattled.eelpout.DEPTH",91.82166738,"EBS","distribution"
1988,"wattled.eelpout.DEPTH",90.85044856,"EBS","distribution"
1989,"wattled.eelpout.DEPTH",90.88653077,"EBS","distribution"
1990,"wattled.eelpout.DEPTH",91.19711917,"EBS","distribution"
1991,"wattled.eelpout.DEPTH",91.22112109,"EBS","distribution"
1992,"wattled.eelpout.DEPTH",91.40753445,"EBS","distribution"
1993,"wattled.eelpout.DEPTH",91.68192117,"EBS","distribution"
1994,"wattled.eelpout.DEPTH",91.34922995,"EBS","distribution"
1995,"wattled.eelpout.DEPTH",91.66488086,"EBS","distribution"
1996,"wattled.eelpout.DEPTH",91.75835134,"EBS","distribution"
1997,"wattled.eelpout.DEPTH",92.05907043,"EBS","distribution"
1998,"wattled.eelpout.DEPTH",92.01180821,"EBS","distribution"
1999,"wattled.eelpout.DEPTH",93.33133328,"EBS","distribution"
2000,"wattled.eelpout.DEPTH",92.9160944,"EBS","distribution"
2001,"wattled.eelpout.DEPTH",92.76578144,"EBS","distribution"
2002,"wattled.eelpout.DEPTH",92.72888924,"EBS","distribution"
2003,"wattled.eelpout.DEPTH",91.93745801,"EBS","distribution"
2004,"wattled.eelpout.DEPTH",91.86450915,"EBS","distribution"
2005,"wattled.eelpout.DEPTH",90.91801462,"EBS","distribution"
2006,"wattled.eelpout.DEPTH",91.44300857,"EBS","distribution"
2007,"wattled.eelpout.DEPTH",91.10328076,"EBS","distribution"
2008,"wattled.eelpout.DEPTH",91.6565037,"EBS","distribution"
2009,"wattled.eelpout.DEPTH",92.84250981,"EBS","distribution"
2010,"wattled.eelpout.DEPTH",92.41633308,"EBS","distribution"
2011,"wattled.eelpout.DEPTH",91.32998064,"EBS","distribution"
2012,"wattled.eelpout.DEPTH",91.59396732,"EBS","distribution"
2013,"wattled.eelpout.DEPTH",91.29706415,"EBS","distribution"
2014,"wattled.eelpout.DEPTH",90.35885855,"EBS","distribution"
2015,"wattled.eelpout.DEPTH",90.81198878,"EBS","distribution"
2016,"wattled.eelpout.DEPTH",90.32133537,"EBS","distribution"
1982,"shortfin.eelpout.DEPTH",119.2765003,"EBS","distribution"
1983,"shortfin.eelpout.DEPTH",119.2338601,"EBS","distribution"
1984,"shortfin.eelpout.DEPTH",118.7523376,"EBS","distribution"
1985,"shortfin.eelpout.DEPTH",118.3973594,"EBS","distribution"
1986,"shortfin.eelpout.DEPTH",118.220109,"EBS","distribution"
1987,"shortfin.eelpout.DEPTH",118.3769609,"EBS","distribution"
1988,"shortfin.eelpout.DEPTH",118.6070796,"EBS","distribution"
1989,"shortfin.eelpout.DEPTH",118.5159533,"EBS","distribution"
1990,"shortfin.eelpout.DEPTH",118.5347855,"EBS","distribution"
1991,"shortfin.eelpout.DEPTH",118.6190186,"EBS","distribution"
1992,"shortfin.eelpout.DEPTH",118.8865239,"EBS","distribution"
1993,"shortfin.eelpout.DEPTH",119.0622724,"EBS","distribution"
1994,"shortfin.eelpout.DEPTH",118.8891117,"EBS","distribution"
1995,"shortfin.eelpout.DEPTH",119.1864787,"EBS","distribution"
1996,"shortfin.eelpout.DEPTH",118.5367081,"EBS","distribution"
1997,"shortfin.eelpout.DEPTH",118.3650084,"EBS","distribution"
1998,"shortfin.eelpout.DEPTH",118.0879105,"EBS","distribution"
1999,"shortfin.eelpout.DEPTH",118.0591451,"EBS","distribution"
2000,"shortfin.eelpout.DEPTH",117.9686878,"EBS","distribution"
2001,"shortfin.eelpout.DEPTH",118.4666907,"EBS","distribution"
2002,"shortfin.eelpout.DEPTH",118.6159533,"EBS","distribution"
2003,"shortfin.eelpout.DEPTH",118.0615303,"EBS","distribution"
2004,"shortfin.eelpout.DEPTH",118.7562685,"EBS","distribution"
2005,"shortfin.eelpout.DEPTH",118.7875722,"EBS","distribution"
2006,"shortfin.eelpout.DEPTH",118.9347646,"EBS","distribution"
2007,"shortfin.eelpout.DEPTH",118.8631744,"EBS","distribution"
2008,"shortfin.eelpout.DEPTH",119.1242405,"EBS","distribution"
2009,"shortfin.eelpout.DEPTH",118.9861994,"EBS","distribution"
2010,"shortfin.eelpout.DEPTH",118.9627161,"EBS","distribution"
2011,"shortfin.eelpout.DEPTH",118.5391634,"EBS","distribution"
2012,"shortfin.eelpout.DEPTH",119.1910861,"EBS","distribution"
2013,"shortfin.eelpout.DEPTH",118.1913175,"EBS","distribution"
2014,"shortfin.eelpout.DEPTH",118.5318191,"EBS","distribution"
2015,"shortfin.eelpout.DEPTH",118.4440899,"EBS","distribution"
2016,"shortfin.eelpout.DEPTH",118.5904708,"EBS","distribution"
1982,"Tanner.crab.DEPTH",104.5809383,"EBS","distribution"
1983,"Tanner.crab.DEPTH",104.3952838,"EBS","distribution"
1984,"Tanner.crab.DEPTH",102.7780298,"EBS","distribution"
1985,"Tanner.crab.DEPTH",97.7240006,"EBS","distribution"
1986,"Tanner.crab.DEPTH",101.6808553,"EBS","distribution"
1987,"Tanner.crab.DEPTH",101.2591654,"EBS","distribution"
1988,"Tanner.crab.DEPTH",101.8374429,"EBS","distribution"
1989,"Tanner.crab.DEPTH",102.1673508,"EBS","distribution"
1990,"Tanner.crab.DEPTH",102.4364536,"EBS","distribution"
1991,"Tanner.crab.DEPTH",102.3479841,"EBS","distribution"
1992,"Tanner.crab.DEPTH",102.6920081,"EBS","distribution"
1993,"Tanner.crab.DEPTH",102.8814882,"EBS","distribution"
1994,"Tanner.crab.DEPTH",105.264439,"EBS","distribution"
1995,"Tanner.crab.DEPTH",106.5824571,"EBS","distribution"
1996,"Tanner.crab.DEPTH",104.3755858,"EBS","distribution"
1997,"Tanner.crab.DEPTH",104.7656251,"EBS","distribution"
1998,"Tanner.crab.DEPTH",102.6948587,"EBS","distribution"
1999,"Tanner.crab.DEPTH",112.5532069,"EBS","distribution"
2000,"Tanner.crab.DEPTH",105.8988345,"EBS","distribution"
2001,"Tanner.crab.DEPTH",105.1362862,"EBS","distribution"
2002,"Tanner.crab.DEPTH",104.8619981,"EBS","distribution"
2003,"Tanner.crab.DEPTH",104.1799053,"EBS","distribution"
2004,"Tanner.crab.DEPTH",100.7083113,"EBS","distribution"
2005,"Tanner.crab.DEPTH",102.4009189,"EBS","distribution"
2006,"Tanner.crab.DEPTH",102.9400041,"EBS","distribution"
2007,"Tanner.crab.DEPTH",101.1596496,"EBS","distribution"
2008,"Tanner.crab.DEPTH",102.2994737,"EBS","distribution"
2009,"Tanner.crab.DEPTH",104.2932539,"EBS","distribution"
2010,"Tanner.crab.DEPTH",102.2748972,"EBS","distribution"
2011,"Tanner.crab.DEPTH",103.8120306,"EBS","distribution"
2012,"Tanner.crab.DEPTH",103.0745189,"EBS","distribution"
2013,"Tanner.crab.DEPTH",103.2021016,"EBS","distribution"
2014,"Tanner.crab.DEPTH",102.8320861,"EBS","distribution"
2015,"Tanner.crab.DEPTH",101.6846058,"EBS","distribution"
2016,"Tanner.crab.DEPTH",100.8292441,"EBS","distribution"
1982,"snow.crab.DEPTH",88.80983777,"EBS","distribution"
1983,"snow.crab.DEPTH",89.27810258,"EBS","distribution"
1984,"snow.crab.DEPTH",90.46532724,"EBS","distribution"
1985,"snow.crab.DEPTH",92.14013088,"EBS","distribution"
1986,"snow.crab.DEPTH",90.85966278,"EBS","distribution"
1987,"snow.crab.DEPTH",89.6331908,"EBS","distribution"
1988,"snow.crab.DEPTH",90.12528461,"EBS","distribution"
1989,"snow.crab.DEPTH",90.05560732,"EBS","distribution"
1990,"snow.crab.DEPTH",89.52148188,"EBS","distribution"
1991,"snow.crab.DEPTH",90.20713767,"EBS","distribution"
1992,"snow.crab.DEPTH",90.47888801,"EBS","distribution"
1993,"snow.crab.DEPTH",90.35684662,"EBS","distribution"
1994,"snow.crab.DEPTH",89.67365799,"EBS","distribution"
1995,"snow.crab.DEPTH",89.13905293,"EBS","distribution"
1996,"snow.crab.DEPTH",90.24442425,"EBS","distribution"
1997,"snow.crab.DEPTH",89.55418286,"EBS","distribution"
1998,"snow.crab.DEPTH",90.66752871,"EBS","distribution"
1999,"snow.crab.DEPTH",86.95857636,"EBS","distribution"
2000,"snow.crab.DEPTH",88.37721605,"EBS","distribution"
2001,"snow.crab.DEPTH",89.58747959,"EBS","distribution"
2002,"snow.crab.DEPTH",91.31203937,"EBS","distribution"
2003,"snow.crab.DEPTH",91.86292744,"EBS","distribution"
2004,"snow.crab.DEPTH",91.56466785,"EBS","distribution"
2005,"snow.crab.DEPTH",90.54020967,"EBS","distribution"
2006,"snow.crab.DEPTH",90.26326355,"EBS","distribution"
2007,"snow.crab.DEPTH",91.0120406,"EBS","distribution"
2008,"snow.crab.DEPTH",90.59333009,"EBS","distribution"
2009,"snow.crab.DEPTH",89.87674311,"EBS","distribution"
2010,"snow.crab.DEPTH",90.6469741,"EBS","distribution"
2011,"snow.crab.DEPTH",90.13867692,"EBS","distribution"
2012,"snow.crab.DEPTH",90.52450235,"EBS","distribution"
2013,"snow.crab.DEPTH",90.45691857,"EBS","distribution"
2014,"snow.crab.DEPTH",90.31247626,"EBS","distribution"
2015,"snow.crab.DEPTH",90.83637447,"EBS","distribution"
2016,"snow.crab.DEPTH",91.4430891,"EBS","distribution"
1982,"red.king.crab.DEPTH",63.24600894,"EBS","distribution"
1983,"red.king.crab.DEPTH",62.37857647,"EBS","distribution"
1984,"red.king.crab.DEPTH",63.94805226,"EBS","distribution"
1985,"red.king.crab.DEPTH",63.15659728,"EBS","distribution"
1986,"red.king.crab.DEPTH",61.52374393,"EBS","distribution"
1987,"red.king.crab.DEPTH",62.08556318,"EBS","distribution"
1988,"red.king.crab.DEPTH",62.06416843,"EBS","distribution"
1989,"red.king.crab.DEPTH",62.18680846,"EBS","distribution"
1990,"red.king.crab.DEPTH",62.1940942,"EBS","distribution"
1991,"red.king.crab.DEPTH",63.83902429,"EBS","distribution"
1992,"red.king.crab.DEPTH",61.65619408,"EBS","distribution"
1993,"red.king.crab.DEPTH",61.74331603,"EBS","distribution"
1994,"red.king.crab.DEPTH",60.98250225,"EBS","distribution"
1995,"red.king.crab.DEPTH",61.48264778,"EBS","distribution"
1996,"red.king.crab.DEPTH",62.05206154,"EBS","distribution"
1997,"red.king.crab.DEPTH",62.21564838,"EBS","distribution"
1998,"red.king.crab.DEPTH",63.19757548,"EBS","distribution"
1999,"red.king.crab.DEPTH",60.81647911,"EBS","distribution"
2000,"red.king.crab.DEPTH",61.01374146,"EBS","distribution"
2001,"red.king.crab.DEPTH",61.00780097,"EBS","distribution"
2002,"red.king.crab.DEPTH",61.68205084,"EBS","distribution"
2003,"red.king.crab.DEPTH",62.70054667,"EBS","distribution"
2004,"red.king.crab.DEPTH",63.09024239,"EBS","distribution"
2005,"red.king.crab.DEPTH",62.01685669,"EBS","distribution"
2006,"red.king.crab.DEPTH",61.71920514,"EBS","distribution"
2007,"red.king.crab.DEPTH",63.22254651,"EBS","distribution"
2008,"red.king.crab.DEPTH",62.52637555,"EBS","distribution"
2009,"red.king.crab.DEPTH",61.19678803,"EBS","distribution"
2010,"red.king.crab.DEPTH",61.96750214,"EBS","distribution"
2011,"red.king.crab.DEPTH",61.6356198,"EBS","distribution"
2012,"red.king.crab.DEPTH",61.92853738,"EBS","distribution"
2013,"red.king.crab.DEPTH",62.56821064,"EBS","distribution"
2014,"red.king.crab.DEPTH",63.20654809,"EBS","distribution"
2015,"red.king.crab.DEPTH",62.05470078,"EBS","distribution"
2016,"red.king.crab.DEPTH",61.54931278,"EBS","distribution"
1982,"rock.sole.DEPTH",58.79828568,"EBS","distribution"
1983,"rock.sole.DEPTH",58.25696352,"EBS","distribution"
1984,"rock.sole.DEPTH",59.1115136,"EBS","distribution"
1985,"rock.sole.DEPTH",59.01112023,"EBS","distribution"
1986,"rock.sole.DEPTH",57.41987289,"EBS","distribution"
1987,"rock.sole.DEPTH",56.92824211,"EBS","distribution"
1988,"rock.sole.DEPTH",55.39731859,"EBS","distribution"
1989,"rock.sole.DEPTH",55.75665628,"EBS","distribution"
1990,"rock.sole.DEPTH",55.62927651,"EBS","distribution"
1991,"rock.sole.DEPTH",53.4158789,"EBS","distribution"
1992,"rock.sole.DEPTH",55.02020205,"EBS","distribution"
1993,"rock.sole.DEPTH",54.3146894,"EBS","distribution"
1994,"rock.sole.DEPTH",54.06500202,"EBS","distribution"
1995,"rock.sole.DEPTH",54.68074699,"EBS","distribution"
1996,"rock.sole.DEPTH",53.76756225,"EBS","distribution"
1997,"rock.sole.DEPTH",53.50436843,"EBS","distribution"
1998,"rock.sole.DEPTH",54.23781606,"EBS","distribution"
1999,"rock.sole.DEPTH",57.77677093,"EBS","distribution"
2000,"rock.sole.DEPTH",56.39336872,"EBS","distribution"
2001,"rock.sole.DEPTH",55.88607207,"EBS","distribution"
2002,"rock.sole.DEPTH",55.72472666,"EBS","distribution"
2003,"rock.sole.DEPTH",54.33525525,"EBS","distribution"
2004,"rock.sole.DEPTH",53.69307602,"EBS","distribution"
2005,"rock.sole.DEPTH",54.72634414,"EBS","distribution"
2006,"rock.sole.DEPTH",54.11115011,"EBS","distribution"
2007,"rock.sole.DEPTH",52.61220081,"EBS","distribution"
2008,"rock.sole.DEPTH",53.35587498,"EBS","distribution"
2009,"rock.sole.DEPTH",55.3520331,"EBS","distribution"
2010,"rock.sole.DEPTH",52.69777158,"EBS","distribution"
2011,"rock.sole.DEPTH",53.8842523,"EBS","distribution"
2012,"rock.sole.DEPTH",52.78293464,"EBS","distribution"
2013,"rock.sole.DEPTH",53.17330404,"EBS","distribution"
2014,"rock.sole.DEPTH",52.1268625,"EBS","distribution"
2015,"rock.sole.DEPTH",54.63483599,"EBS","distribution"
2016,"rock.sole.DEPTH",55.0069332,"EBS","distribution"
1976,"BLKI.PHEN.SG",210,"EBS","mean hatch date"
1977,"BLKI.PHEN.SG",208,"EBS","mean hatch date"
1978,"BLKI.PHEN.SG",213,"EBS","mean hatch date"
1981,"BLKI.PHEN.SG",204,"EBS","mean hatch date"
1985,"BLKI.PHEN.SG",209,"EBS","mean hatch date"
1986,"BLKI.PHEN.SG",193,"EBS","mean hatch date"
1987,"BLKI.PHEN.SG",214,"EBS","mean hatch date"
1988,"BLKI.PHEN.SG",219,"EBS","mean hatch date"
1990,"BLKI.PHEN.SG",195,"EBS","mean hatch date"
1991,"BLKI.PHEN.SG",200,"EBS","mean hatch date"
1992,"BLKI.PHEN.SG",188,"EBS","mean hatch date"
1993,"BLKI.PHEN.SG",195,"EBS","mean hatch date"
1994,"BLKI.PHEN.SG",199,"EBS","mean hatch date"
1996,"BLKI.PHEN.SG",214,"EBS","mean hatch date"
1997,"BLKI.PHEN.SG",201,"EBS","mean hatch date"
1998,"BLKI.PHEN.SG",206,"EBS","mean hatch date"
1999,"BLKI.PHEN.SG",208,"EBS","mean hatch date"
2000,"BLKI.PHEN.SG",185,"EBS","mean hatch date"
2001,"BLKI.PHEN.SG",189,"EBS","mean hatch date"
2002,"BLKI.PHEN.SG",184,"EBS","mean hatch date"
2003,"BLKI.PHEN.SG",196,"EBS","mean hatch date"
2004,"BLKI.PHEN.SG",188,"EBS","mean hatch date"
2005,"BLKI.PHEN.SG",201,"EBS","mean hatch date"
2006,"BLKI.PHEN.SG",194,"EBS","mean hatch date"
2007,"BLKI.PHEN.SG",196,"EBS","mean hatch date"
2008,"BLKI.PHEN.SG",182,"EBS","mean hatch date"
2009,"BLKI.PHEN.SG",185,"EBS","mean hatch date"
2010,"BLKI.PHEN.SG",183,"EBS","mean hatch date"
2012,"BLKI.PHEN.SG",181,"EBS","mean hatch date"
2013,"BLKI.PHEN.SG",190,"EBS","mean hatch date"
2014,"BLKI.PHEN.SG",181,"EBS","mean hatch date"
2015,"BLKI.PHEN.SG",214,"EBS","mean hatch date"
2016,"BLKI.PHEN.SG",198,"EBS","mean hatch date"
1976,"COMU.PHEN.SG",216,"EBS","mean hatch date"
1977,"COMU.PHEN.SG",216,"EBS","mean hatch date"
1978,"COMU.PHEN.SG",214,"EBS","mean hatch date"
1981,"COMU.PHEN.SG",210,"EBS","mean hatch date"
1985,"COMU.PHEN.SG",214,"EBS","mean hatch date"
1986,"COMU.PHEN.SG",216,"EBS","mean hatch date"
1987,"COMU.PHEN.SG",213,"EBS","mean hatch date"
1988,"COMU.PHEN.SG",212,"EBS","mean hatch date"
1989,"COMU.PHEN.SG",217,"EBS","mean hatch date"
1991,"COMU.PHEN.SG",211,"EBS","mean hatch date"
1992,"COMU.PHEN.SG",211,"EBS","mean hatch date"
1993,"COMU.PHEN.SG",208,"EBS","mean hatch date"
1994,"COMU.PHEN.SG",218,"EBS","mean hatch date"
1995,"COMU.PHEN.SG",217,"EBS","mean hatch date"
1996,"COMU.PHEN.SG",220,"EBS","mean hatch date"
1997,"COMU.PHEN.SG",220,"EBS","mean hatch date"
1998,"COMU.PHEN.SG",228,"EBS","mean hatch date"
1999,"COMU.PHEN.SG",218,"EBS","mean hatch date"
2000,"COMU.PHEN.SG",215,"EBS","mean hatch date"
2001,"COMU.PHEN.SG",215,"EBS","mean hatch date"
2002,"COMU.PHEN.SG",215,"EBS","mean hatch date"
2003,"COMU.PHEN.SG",214,"EBS","mean hatch date"
2004,"COMU.PHEN.SG",222,"EBS","mean hatch date"
2005,"COMU.PHEN.SG",218,"EBS","mean hatch date"
2006,"COMU.PHEN.SG",222,"EBS","mean hatch date"
2007,"COMU.PHEN.SG",220,"EBS","mean hatch date"
2008,"COMU.PHEN.SG",215,"EBS","mean hatch date"
2009,"COMU.PHEN.SG",212,"EBS","mean hatch date"
2010,"COMU.PHEN.SG",212,"EBS","mean hatch date"
2011,"COMU.PHEN.SG",213,"EBS","mean hatch date"
2012,"COMU.PHEN.SG",215,"EBS","mean hatch date"
2013,"COMU.PHEN.SG",211,"EBS","mean hatch date"
2014,"COMU.PHEN.SG",210,"EBS","mean hatch date"
2015,"COMU.PHEN.SG",225,"EBS","mean hatch date"
1978,"COMU.PROD.SG",0.7,"EBS",""
1981,"COMU.PROD.SG",0.4,"EBS",""
1985,"COMU.PROD.SG",0.67,"EBS",""
1986,"COMU.PROD.SG",0.27,"EBS",""
1987,"COMU.PROD.SG",0.8,"EBS",""
